ZipCode,AssessTot,LandUse,Address,MaxValues,,,,,,
10003,1387800,3,63 2 AVENUE,,,,,,,
10003,1384650,4,238 EAST 14 STREET,,,,,,,
10003,1379700,4,128 2 AVENUE,,,,,,,
10003,1376550,5,33 EAST 20 STREET,,,,,,,
10003,1370700,2,338 EAST 5 STREET,,,,,,,
10003,1370700,2,227 EAST 5 STREET,,,,,,,
10003,1362600,4,73 1 AVENUE,,,,,,,
10003,1361700,2,321 EAST 12 STREET,,,,,,,
10003,1358100,4,330 EAST 11 STREET,,,,,,,
10003,1356300,8,130 EAST 16 STREET,,,,,,,
10003,1355400,4,43 2 AVENUE,,,,,,,
10003,1353150,8,115 EAST 15 STREET,,,,,,,
10003,1351350,4,16 ST MARKS PLACE,,,,,,,
10003,1345500,5,32 2 AVENUE,,,,,,,
10003,1342800,4,84 EAST 10 STREET,,,,,,,
10003,1339650,2,340 EAST 5 STREET,,,,,,,
10003,1338300,4,67 1 AVENUE,,,,,,,
10003,1335150,8,72 ST MARKS PLACE,,,,,,,
10003,1334250,4,63 EAST 4 STREET,,,,,,,
10003,1324800,5,79 1 AVENUE,,,,,,,
10003,1324800,2,207 EAST 5 STREET,,,,,,,
10003,1323450,2,339 EAST 6 STREET,,,,,,,
10003,1322520,2,220 EAST 5 STREET,,,,,,,
10003,1320750,4,39 EAST 1 STREET,,,,,,,
10003,1311750,3,121 EAST 10 STREET,,,,,,,
10003,1311300,4,129 EAST 4 STREET,,,,,,,
10003,1310400,4,206 EAST 6 STREET,,,,,,,
10003,1305900,2,56 EAST 7 STREET,,,,,,,
10003,1303650,4,74 EAST 7 STREET,,,,,,,
10003,1300028,4,310 EAST 15 STREET,,,,,,,
10003,1292400,4,229 EAST 11 STREET,,,,,,,
10003,1289250,4,57 1 AVENUE,,,,,,,
10003,1287000,4,346 EAST 9 STREET,,,,,,,
10003,1283400,4,415 LAFAYETTE STREET,,,,,,,
10003,1282569,4,417 LAFAYETTE STREET,,,,,,,
10003,1279800,4,79 ST MARKS PLACE,,,,,,,
10003,1278900,5,106 3 AVENUE,,,,,,,
10003,1272600,4,7 2 AVENUE,,,,,,,
10003,1271010,3,716 BROADWAY,,,,,,,
10003,1267650,2,31 EAST 1 STREET,,,,,,,
10003,1266300,4,211 EAST 5 STREET,,,,,,,
10003,1265400,10,EAST 17 STREET,,,,,,,
10003,1263150,2,323 EAST 14 STREET,,,,,,,
10003,1257300,8,47 5 AVENUE,,,,,,,
10003,1256850,4,124 EAST 4 STREET,,,,,,,
10003,1256400,4,141 EAST 13 STREET,,,,,,,
10003,1254600,5,38 EAST 14 STREET,,,,,,,
10003,1251000,4,55 2 AVENUE,,,,,,,
10003,1249650,4,51 1 AVENUE,,,,,,,
10003,1246500,4,61 1 AVENUE,,,,,,,
10003,1246500,2,339 EAST 9 STREET,,,,,,,
10003,1246050,2,34 EAST 4 STREET,,,,,,,
10003,1245962,4,124 EAST 13 STREET,,,,,,,
10003,1243800,4,65 IRVING PLACE,,,,,,,
10003,1243350,2,221 EAST 5 STREET,,,,,,,
10003,1240200,2,319 EAST 5 STREET,,,,,,,
10003,1239750,2,4 EAST 8 STREET,,,,,,,
10003,1239300,4,59 EAST 7 STREET,,,,,,,
10003,1238850,4,212 EAST 9 STREET,,,,,,,
10003,1235250,4,223 EAST 10 STREET,,,,,,,
10003,1230750,4,73 EAST 4 STREET,,,,,,,
10003,1227600,2,211 EAST 10 STREET,,,,,,,
10003,1226700,4,810 BROADWAY,,,,,,,
10003,1224000,4,41 EAST 20 STREET,,,,,,,
10003,1224000,8,212 EAST 16 STREET,,,,,,,
10003,1220400,2,133 EAST 15 STREET,,,,,,,
10003,1215450,4,69 EAST 4 STREET,,,,,,,
10003,1214100,2,226 EAST 6 STREET,,,,,,,
10003,1213200,4,336 EAST 5 STREET,,,,,,,
10003,1206000,4,312 EAST 9 STREET,,,,,,,
10003,1204650,2,340 EAST 13 STREET,,,,,,,
10003,1204200,4,318 EAST 6 STREET,,,,,,,
10003,1203336,4,872 BROADWAY,,,,,,,
10003,1202850,4,94 UNIVERSITY PLACE,,,,,,,
10003,1201950,4,349 EAST 14 STREET,,,,,,,
10003,1201500,4,39 1 AVENUE,,,,,,,
10003,1201500,2,313 EAST 14 STREET,,,,,,,
10003,1195200,4,71 1 AVENUE,,,,,,,
10003,1194300,2,324 EAST 13 STREET,,,,,,,
10003,1193850,4,734 BROADWAY,,,,,,,
10003,1188900,2,337 EAST 6 STREET,,,,,,,
10003,1184400,8,317 BOWERY,,,,,,,
10003,1183950,4,93 1 AVENUE,,,,,,,
10003,1181250,4,125 2 AVENUE,,,,,,,
10003,1179450,4,76 EAST 7 STREET,,,,,,,
10003,1179000,2,213 EAST 11 STREET,,,,,,,
10003,1170900,4,41 1 AVENUE,,,,,,,
10003,1170450,3,205 2 AVENUE,,,,,,,
10003,1170450,4,15 EAST 12 STREET,,,,,,,
10003,1170000,2,211 EAST 11 STREET,,,,,,,
10003,1170000,4,61 4 AVENUE,,,,,,,
10003,1168020,4,78 ST MARKS PLACE,,,,,,,
10003,1166850,2,71 EAST 4 STREET,,,,,,,
10003,1166400,4,90 EAST 10 STREET,,,,,,,
10003,1165950,4,215 EAST 10 STREET,,,,,,,
10003,1165950,3,341 EAST 19 STREET,,,,,,,
10003,1162350,4,348 EAST 9 STREET,,,,,,,
10003,1157850,11,35 EAST 4 STREET,,,,,,,
10003,1156950,4,67 EAST 4 STREET,,,,,,,
10003,1156950,4,65 EAST 4 STREET,,,,,,,
10003,1156950,5,795 BROADWAY,,,,,,,
10003,1156720,3,439 LAFAYETTE STREET,,,,,,,
10003,1154250,4,75 EAST 4 STREET,,,,,,,
10003,1154250,3,317 EAST 18 STREET,,,,,,,
10003,1152450,4,58 ST MARKS PLACE,,,,,,,
10003,1151550,4,109 EAST 9 STREET,,,,,,,
10003,1151550,2,328 EAST 15 STREET,,,,,,,
10003,1150650,4,55 1 AVENUE,,,,,,,
10003,1149864,2,219 EAST 12 STREET,,,,,,,
10003,1149300,4,219 EAST 10 STREET,,,,,,,
10003,1147950,2,229 EAST 10 STREET,,,,,,,
10003,1143450,2,57 EAST 3 STREET,,,,,,,
10003,1143279,4,117 EAST 18 STREET,,,,,,,
10003,1143000,2,314 EAST 11 STREET,,,,,,,
10003,1142832,3,25 EAST 4 STREET,,,,,,,
10003,1140742,4,40 EAST 20 STREET,,,,,,,
10003,1138950,8,331 BOWERY,,,,,,,
10003,1136947,4,11 EAST 17 STREET,,,,,,,
10003,1134900,8,236 2 AVENUE,,,,,,,
10003,1134450,4,126 EAST 4 STREET,,,,,,,
10003,1132650,4,329 EAST 14 STREET,,,,,,,
10003,1125000,4,69 1 AVENUE,,,,,,,
10003,1123650,4,45 EAST 18 STREET,,,,,,,
10003,1120134,2,65 EAST 3 STREET,,,,,,,
10003,1118700,8,112 2 AVENUE,,,,,,,
10003,1116000,2,227 EAST 11 STREET,,,,,,,
10003,1113970,4,327 BOWERY,,,,,,,
10003,1109700,2,57 EAST 4 STREET,,,,,,,
10003,1105200,6,121 4 AVENUE,,,,,,,
10003,1103850,2,140 EAST 16 STREET,,,,,,,
10003,1103400,2,309 EAST 12 STREET,,,,,,,
10003,1100250,2,80 EAST 3 STREET,,,,,,,
10003,1099800,2,218 EAST 11 STREET,,,,,,,
10003,1099800,3,122 EAST 13 STREET,,,,,,,
10003,1099800,3,76 IRVING PLACE,,,,,,,
10003,1099350,2,57 EAST 7 STREET,,,,,,,
10003,1099350,8,16 GRAMERCY PARK SOUTH,,,,,,,
10003,1098900,4,72 EAST 7 STREET,,,,,,,
10003,1098450,2,223 EAST 11 STREET,,,,,,,
10003,1098181,5,809 BROADWAY,,,,,,,
10003,1096200,4,97 2 AVENUE,,,,,,,
10003,1092600,4,218 EAST 5 STREET,,,,,,,
10003,1091700,2,70 EAST 7 STREET,,,,,,,
10003,1090713,4,32 EAST 10 STREET,,,,,,,
10003,1086300,4,324 EAST 9 STREET,,,,,,,
10003,1084950,2,344 EAST 9 STREET,,,,,,,
10003,1080900,4,101 2 AVENUE,,,,,,,
10003,1080450,4,212 EAST 14 STREET,,,,,,,
10003,1071450,4,19 EAST 7 STREET,,,,,,,
10003,1071037,3,2 GRAMERCY PARK WEST,,,,,,,
10003,1070100,2,130 EAST 17 STREET,,,,,,,
10003,1068750,6,19 EAST 17 STREET,,,,,,,
10003,1067850,5,108 2 AVENUE,,,,,,,
10003,1066083,4,6 EAST 1 STREET,,,,,,,
10003,1065600,4,320 EAST 6 STREET,,,,,,,
10003,1061550,8,347 EAST 18 STREET,,,,,,,
10003,1059300,2,54 EAST 7 STREET,,,,,,,
10003,1058850,2,17 EAST 7 STREET,,,,,,,
10003,1057050,2,326 EAST 13 STREET,,,,,,,
10003,1055700,4,58 EAST 4 STREET,,,,,,,
10003,1055700,6,125 4 AVENUE,,,,,,,
10003,1052700,4,100 3 AVENUE,,,,,,,
10003,1052550,2,23 EAST 3 STREET,,,,,,,
10003,1048500,4,338 EAST 14 STREET,,,,,,,
10003,1048050,2,227 EAST 14 STREET,,,,,,,
10003,1044900,4,314 EAST 9 STREET,,,,,,,
10003,1043182,4,163 1 AVENUE,,,,,,,
10003,1043100,4,222 EAST 14 STREET,,,,,,,
10003,1040850,4,99 1 AVENUE,,,,,,,
10003,1039500,5,144 2 AVENUE,,,,,,,
10003,1038855,4,862 BROADWAY,,,,,,,
10003,1034100,2,25 EAST 3 STREET,,,,,,,
10003,1031754,4,25 ST MARKS PLACE,,,,,,,
10003,1030500,4,223 EAST 5 STREET,,,,,,,
10003,1029150,4,322 EAST 6 STREET,,,,,,,
10003,1027800,2,304 EAST 11 STREET,,,,,,,
10003,1025100,4,209 EAST 5 STREET,,,,,,,
10003,1025100,2,229 EAST 14 STREET,,,,,,,
10003,1024200,6,816 BROADWAY,,,,,,,
10003,1023826,1,23 GRAMERCY PARK SOUTH,,,,,,,
10003,1019700,2,74 IRVING PLACE,,,,,,,
10003,1017450,4,341 EAST 9 STREET,,,,,,,
10003,1014300,8,5 WASHINGTON SQUARE N,,,,,,,
10003,1013850,4,324 EAST 6 STREET,,,,,,,
10003,1012950,4,327 EAST 12 STREET,,,,,,,
10003,1012500,4,326 EAST 6 STREET,,,,,,,
10003,1010700,2,88 EAST 3 STREET,,,,,,,
10003,1009350,3,52 ST MARKS PLACE,,,,,,,
10003,1007500,4,279 1 AVENUE,,,,,,,
10003,1003254,3,112 PARK AVENUE SOUTH,,,,,,,
10003,1003050,2,342 EAST 9 STREET,,,,,,,
10003,1003050,2,3 EAST 10 STREET,,,,,,,
10003,998550,2,329 EAST 12 STREET,,,,,,,
10003,998550,5,209 EAST 14 STREET,,,,,,,
10003,998550,2,346 EAST 19 STREET,,,,,,,
10003,994950,3,60 2 AVENUE,,,,,,,
10003,994500,4,331 EAST 9 STREET,,,,,,,
10003,994050,8,230 2 AVENUE,,,,,,,
10003,993851,4,104 3 AVENUE,,,,,,,
10003,992700,2,233 EAST 9 STREET,,,,,,,
10003,990000,2,235 EAST 12 STREET,,,,,,,
10003,988650,3,53 EAST 10 STREET,,,,,,,
10003,988650,4,8 EAST 18 STREET,,,,,,,
10003,987300,5,3 ST MARKS PLACE,,,,,,,
10003,982350,4,77 EAST 7 STREET,,,,,,,
10003,977400,2,322 EAST 11 STREET,,,,,,,
10003,976950,5,381 LAFAYETTE STREET,,,,,,,
10003,975150,4,315 EAST 9 STREET,,,,,,,
10003,975150,2,131 EAST 15 STREET,,,,,,,
10003,973350,4,334 EAST 9 STREET,,,,,,,
10003,968850,2,48 STUYVESANT STREET,,,,,,,
10003,964350,5,5 EAST 19 STREET,,,,,,,
10003,963900,4,58 EAST 1 STREET,,,,,,,
10003,962100,2,46 EAST 1 STREET,,,,,,,
10003,960750,5,105 2 AVENUE,,,,,,,
10003,960300,6,15 EAST 17 STREET,,,,,,,
10003,958500,5,190 3 AVENUE,,,,,,,
10003,958500,2,319 EAST 14 STREET,,,,,,,
10003,952747,4,56 EAST 13 STREET,,,,,,,
10003,952200,5,23 2 AVENUE,,,,,,,
10003,951300,2,63 ST MARKS PLACE,,,,,,,
10003,948665,2,42 EAST 12 STREET,,,,,,,
10003,948600,4,229 EAST 9 STREET,,,,,,,
10003,948600,2,317 EAST 14 STREET,,,,,,,
10003,947250,5,121 EAST 18 STREET,,,,,,,
10003,946350,2,312 EAST 6 STREET,,,,,,,
10003,944100,4,304 EAST 6 STREET,,,,,,,
10003,942300,8,16 EAST 8 STREET,,,,,,,
10003,935550,2,10 ST MARKS PLACE,,,,,,,
10003,933750,4,43 EAST 1 STREET,,,,,,,
10003,932850,8,209 EAST 16 STREET,,,,,,,
10003,931500,2,61 EAST 7 STREET,,,,,,,
10003,928800,8,12 EAST 8 STREET,,,,,,,
10003,925567,3,37 GRAMERCY PARK EAST,,,,,,,
10003,921150,4,29 EAST 2 STREET,,,,,,,
10003,918900,2,78 EAST 3 STREET,,,,,,,
10003,916200,8,4 WASHINGTON SQUARE N,,,,,,,
10003,914868,2,39 EAST 10 STREET,,,,,,,
10003,913050,5,25 3 AVENUE,,,,,,,
10003,912600,2,331 EAST 5 STREET,,,,,,,
10003,912150,2,213 EAST 10 STREET,,,,,,,
10003,910350,5,793 BROADWAY,,,,,,,
10003,909792,4,66 2 AVENUE,,,,,,,
10003,907602,4,861 BROADWAY,,,,,,,
10003,906300,2,239 EAST 10 STREET,,,,,,,
10003,904950,2,71 EAST 3 STREET,,,,,,,
10003,904500,2,221 EAST 12 STREET,,,,,,,
10003,900900,2,338 EAST 13 STREET,,,,,,,
10003,893250,2,333 EAST 5 STREET,,,,,,,
10003,893250,2,31 GRAMERCY PARK SOUTH,,,,,,,
10003,892800,2,70 EAST 3 STREET,,,,,,,
10003,892800,4,113 EAST 18 STREET,,,,,,,
10003,888335,3,39 EAST 19 STREET,,,,,,,
10003,885600,2,336 EAST 6 STREET,,,,,,,
10003,884316,4,92 UNIVERSITY PLACE,,,,,,,
10003,878400,2,129 EAST 10 STREET,,,,,,,
10003,874350,4,230 EAST 9 STREET,,,,,,,
10003,873900,4,318 EAST 9 STREET,,,,,,,
10003,873900,2,225 EAST 14 STREET,,,,,,,
10003,872550,4,56 EAST 4 STREET,,,,,,,
10003,869576,4,45 UNIVERSITY PLACE,,,,,,,
10003,869400,4,98 3 AVENUE,,,,,,,
10003,866250,2,223 EAST 14 STREET,,,,,,,
10003,865350,2,220 EAST 10 STREET,,,,,,,
10003,865068,4,67 2 AVENUE,,,,,,,
10003,864450,2,309 EAST 18 STREET,,,,,,,
10003,863100,2,306 EAST 11 STREET,,,,,,,
10003,862329,4,119 EAST 17 STREET,,,,,,,
10003,861750,2,27 EAST 7 STREET,,,,,,,
10003,860850,5,62 EAST 4 STREET,,,,,,,
10003,860850,4,37 EAST 19 STREET,,,,,,,
10003,859050,4,328 EAST 11 STREET,,,,,,,
10003,851850,2,53 EAST 7 STREET,,,,,,,
10003,851850,5,307 EAST 14 STREET,,,,,,,
10003,848261,3,13 EAST 20 STREET,,,,,,,
10003,845550,4,26 2 AVENUE,,,,,,,
10003,845059,1,19 GRAMERCY PARK SOUTH,,,,,,,
10003,843300,4,85 EAST 3 STREET,,,,,,,
10003,843300,4,240 EAST 9 STREET,,,,,,,
10003,841500,2,210 EAST 10 STREET,,,,,,,
10003,841500,2,307 EAST 18 STREET,,,,,,,
10003,838800,8,336 EAST 14 STREET,,,,,,,
10003,834750,2,9 EAST 3 STREET,,,,,,,
10003,834750,4,277 1 AVENUE,,,,,,,
10003,832500,8,25 1 AVENUE,,,,,,,
10003,831784,4,72 UNIVERSITY PLACE,,,,,,,
10003,830466,4,134 EAST 13 STREET,,,,,,,
10003,830348,4,864 BROADWAY,,,,,,,
10003,829350,4,86 EAST 10 STREET,,,,,,,
10003,829346,3,14 EAST 17 STREET,,,,,,,
10003,827100,8,106 EAST 13 STREET,,,,,,,
10003,825750,2,329 EAST 6 STREET,,,,,,,
10003,824772,4,43 EAST 20 STREET,,,,,,,
10003,823950,2,87 EAST 3 STREET,,,,,,,
10003,823050,4,341 EAST 5 STREET,,,,,,,
10003,820350,5,7 WASHINGTON PLACE,,,,,,,
10003,820350,8,214 EAST 16 STREET,,,,,,,
10003,820229,4,239 3 AVENUE,,,,,,,
10003,819450,4,319 EAST 9 STREET,,,,,,,
10003,815850,4,332 EAST 9 STREET,,,,,,,
10003,814950,8,53 EAST 11 STREET,,,,,,,
10003,813600,2,316 EAST 6 STREET,,,,,,,
10003,813600,4,54 3 AVENUE,,,,,,,
10003,809703,4,66 IRVING PLACE,,,,,,,
10003,809550,4,66 EAST 7 STREET,,,,,,,
10003,807211,4,271 1 AVENUE,,,,,,,
10003,806850,2,327 EAST 5 STREET,,,,,,,
10003,805050,4,340 EAST 6 STREET,,,,,,,
10003,800899,1,16 EAST 10 STREET,,,,,,,
10003,799650,2,50 EAST 1 STREET,,,,,,,
10003,797400,2,89 EAST 3 STREET,,,,,,,
10003,797400,5,11 EAST 20 STREET,,,,,,,
10003,793350,6,88 EAST 10 STREET,,,,,,,
10003,792450,8,57 ST MARKS PLACE,,,,,,,
10003,791550,2,334 EAST 5 STREET,,,,,,,
10003,790650,2,314 EAST 6 STREET,,,,,,,
10003,790200,8,343 EAST 17 STREET,,,,,,,
10003,787500,4,149 1 AVENUE,,,,,,,
10003,780750,2,54 EAST 1 STREET,,,,,,,
10003,780300,2,32 EAST 2 STREET,,,,,,,
10003,778950,8,238 EAST 15 STREET,,,,,,,
10003,778500,9,60 EAST 2 STREET,,,,,,,
10003,776700,8,208 EAST 16 STREET,,,,,,,
10003,774986,2,9 EAST 10 STREET,,,,,,,
10003,774818,4,233 EAST 14 STREET,,,,,,,
10003,772059,4,212 EAST 10 STREET,,,,,,,
10003,768660,3,12 GRAMERCY PARK SOUTH,,,,,,,
10003,767250,11,71 4 AVENUE,,,,,,,
10003,766820,3,16 EAST 17 STREET,,,,,,,
10003,765450,5,130 2 AVENUE,,,,,,,
10003,765450,4,221 EAST 10 STREET,,,,,,,
10003,764100,2,66 ST MARKS PLACE,,,,,,,
10003,763434,2,25 EAST 11 STREET,,,,,,,
10003,763200,3,331 EAST 14 STREET,,,,,,,
10003,757350,8,245 EAST 17 STREET,,,,,,,
10003,753750,2,227 EAST 12 STREET,,,,,,,
10003,751950,2,36 EAST 7 STREET,,,,,,,
10003,751050,8,315 2 AVENUE,,,,,,,
10003,750449,3,23 EAST 20 STREET,,,,,,,
10003,749700,5,815 BROADWAY,,,,,,,
10003,747419,3,9 GRAMERCY PARK SOUTH,,,,,,,
10003,746100,4,50 2 AVENUE,,,,,,,
10003,744750,4,87 1 AVENUE,,,,,,,
10003,744750,4,228 EAST 6 STREET,,,,,,,
10003,743400,2,216 EAST 5 STREET,,,,,,,
10003,738817,4,10 EAST 8 STREET,,,,,,,
10003,738082,4,347 BOWERY,,,,,,,
10003,737550,8,220 EAST 15 STREET,,,,,,,
10003,736200,2,35 EAST 1 STREET,,,,,,,
10003,733950,5,21 STUYVESANT STREET,,,,,,,
10003,732930,4,428 LAFAYETTE STREET,,,,,,,
10003,732600,8,110 2 AVENUE,,,,,,,
10003,726785,4,59 5 AVENUE,,,,,,,
10003,726300,8,224 EAST 5 STREET,,,,,,,
10003,724877,2,4 GRAMERCY PARK WEST,,,,,,,
10003,721800,5,57 4 AVENUE,,,,,,,
10003,721156,2,49 EAST 7 STREET,,,,,,,
10003,720000,2,308 EAST 18 STREET,,,,,,,
10003,718200,4,338 EAST 6 STREET,,,,,,,
10003,716850,3,237 EAST 17 STREET,,,,,,,
10003,715878,2,206 EAST 9 STREET,,,,,,,
10003,714609,4,738 BROADWAY,,,,,,,
10003,714600,8,311 1 AVENUE,,,,,,,
10003,714365,4,430 LAFAYETTE STREET,,,,,,,
10003,714025,4,57 5 AVENUE,,,,,,,
10003,712097,2,5 GRAMERCY PARK WEST,,,,,,,
10003,711549,4,56 EAST 11 STREET,,,,,,,
10003,708279,2,137 EAST 15 STREET,,,,,,,
10003,704268,4,5 EAST 3 STREET,,,,,,,
10003,703350,5,118 3 AVENUE,,,,,,,
10003,702000,8,332 EAST 20 STREET,,,,,,,
10003,701550,11,119 2 AVENUE,,,,,,,
10003,701100,2,331 EAST 17 STREET,,,,,,,
10003,700200,4,21 EAST 3 STREET,,,,,,,
10003,699234,2,116 EAST 19 STREET,,,,,,,
10003,697950,5,79 EAST 4 STREET,,,,,,,
10003,695990,4,12 EAST 18 STREET,,,,,,,
10003,694350,4,29 2 AVENUE,,,,,,,
10003,693318,4,201 2 AVENUE,,,,,,,
10003,691695,3,217 EAST 5 STREET,,,,,,,
10003,690750,4,224 EAST 10 STREET,,,,,,,
10003,690750,4,321 EAST 9 STREET,,,,,,,
10003,690750,5,180 2 AVENUE,,,,,,,
10003,690300,2,55 ST MARKS PLACE,,,,,,,
10003,688176,2,10 GRAMERCY PARK SOUTH,,,,,,,
10003,685800,2,303 EAST 5 STREET,,,,,,,
10003,685127,4,53 1 AVENUE,,,,,,,
10003,684900,11,123 2 AVENUE,,,,,,,
10003,684900,11,121 2 AVENUE,,,,,,,
10003,684450,5,126 2 AVENUE,,,,,,,
10003,682500,2,60 EAST 1 STREET,,,,,,,
10003,681673,4,99 2 AVENUE,,,,,,,
10003,679950,4,28 EAST 13 STREET,,,,,,,
10003,678671,4,215 2 AVENUE,,,,,,,
10003,678492,2,49 EAST 10 STREET,,,,,,,
10003,678150,3,57 2 AVENUE,,,,,,,
10003,677552,4,382 LAFAYETTE STREET,,,,,,,
10003,671850,8,218 EAST 18 STREET,,,,,,,
10003,666000,4,125 EAST 15 STREET,,,,,,,
10003,665471,2,17 EAST 9 STREET,,,,,,,
10003,664650,4,77 EAST 3 STREET,,,,,,,
10003,661500,8,14 EAST 18 STREET,,,,,,,
10003,660615,2,3 GRAMERCY PARK WEST,,,,,,,
10003,659100,3,151 EAST 18 STREET,,,,,,,
10003,658800,4,359 EAST 19 STREET,,,,,,,
10003,657299,4,194 3 AVENUE,,,,,,,
10003,654300,2,69 EAST 7 STREET,,,,,,,
10003,649800,8,6 WASHINGTON SQUARE N,,,,,,,
10003,649226,4,34 EAST 20 STREET,,,,,,,
10003,649226,4,118 EAST 19 STREET,,,,,,,
10003,648900,8,323 EAST 6 STREET,,,,,,,
10003,648000,2,333 EAST 6 STREET,,,,,,,
10003,644966,4,219 2 AVENUE,,,,,,,
10003,642150,5,35 EAST 19 STREET,,,,,,,
10003,638100,5,36 EAST 2 STREET,,,,,,,
10003,634950,4,317 EAST 9 STREET,,,,,,,
10003,634500,2,332 EAST 6 STREET,,,,,,,
10003,634307,4,329 BOWERY,,,,,,,
10003,632693,4,123 EAST 18 STREET,,,,,,,
10003,627484,4,23 EAST 9 STREET,,,,,,,
10003,626400,2,329 EAST 5 STREET,,,,,,,
10003,624150,2,311 EAST 14 STREET,,,,,,,
10003,619487,2,318 2 AVENUE,,,,,,,
10003,618750,2,327 EAST 14 STREET,,,,,,,
10003,615150,4,27 1 AVENUE,,,,,,,
10003,614610,3,126 EAST 19 STREET,,,,,,,
10003,613350,8,63 4 AVENUE,,,,,,,
10003,613049,1,27 EAST 11 STREET,,,,,,,
10003,609911,2,129 EAST 17 STREET,,,,,,,
10003,608400,9,41 2 AVENUE,,,,,,,
10003,604800,3,84 EAST 3 STREET,,,,,,,
10003,603805,3,10 EAST 10 STREET,,,,,,,
10003,603450,5,192 3 AVENUE,,,,,,,
10003,602087,2,2 EAST 12 STREET,,,,,,,
10003,599850,4,323 EAST 9 STREET,,,,,,,
10003,599850,4,62 3 AVENUE,,,,,,,
10003,599807,4,85 2 AVENUE,,,,,,,
10003,599641,2,14 ST MARKS PLACE,,,,,,,
10003,599508,4,243 EAST 14 STREET,,,,,,,
10003,598983,2,7 EAST 9 STREET,,,,,,,
10003,598487,4,275 1 AVENUE,,,,,,,
10003,596250,10,EAST 20 STREET,,,,,,,
10003,593472,2,11 EAST 9 STREET,,,,,,,
10003,593100,4,145 1 AVENUE,,,,,,,
10003,592187,2,136 EAST 16 STREET,,,,,,,
10003,590415,4,317 1 AVENUE,,,,,,,
10003,589664,2,236 EAST 6 STREET,,,,,,,
10003,589147,4,72 EAST 1 STREET,,,,,,,
10003,589050,5,120 EAST 13 STREET,,,,,,,
10003,587250,4,335 EAST 6 STREET,,,,,,,
10003,587250,4,259 1 AVENUE,,,,,,,
10003,586800,4,231 EAST 9 STREET,,,,,,,
10003,584100,2,231 EAST 10 STREET,,,,,,,
10003,583501,4,243 3 AVENUE,,,,,,,
10003,583497,4,237 3 AVENUE,,,,,,,
10003,582300,2,116 EAST 17 STREET,,,,,,,
10003,581850,9,UNION SQUARE,,,,,,,
10003,580950,4,91 1 AVENUE,,,,,,,
10003,580950,2,324 EAST 14 STREET,,,,,,,
10003,580950,8,18 EAST 8 STREET,,,,,,,
10003,580062,4,60 3 AVENUE,,,,,,,
10003,580050,5,72 EAST 4 STREET,,,,,,,
10003,579600,8,333 EAST 17 STREET,,,,,,,
10003,577800,8,33 EAST 12 STREET,,,,,,,
10003,576027,2,120 EAST 19 STREET,,,,,,,
10003,576000,4,114 3 AVENUE,,,,,,,
10003,573420,4,102 3 AVENUE,,,,,,,
10003,573168,2,41 EAST 19 STREET,,,,,,,
10003,570600,8,51 EAST 3 STREET,,,,,,,
10003,569650,4,319 1 AVENUE,,,,,,,
10003,568800,2,41 EAST 1 STREET,,,,,,,
10003,568665,2,213 EAST 17 STREET,,,,,,,
10003,568350,4,328 EAST 6 STREET,,,,,,,
10003,567000,5,22 EAST 12 STREET,,,,,,,
10003,566150,4,341 1 AVENUE,,,,,,,
10003,565200,8,203 2 AVENUE,,,,,,,
10003,564798,2,234 EAST 18 STREET,,,,,,,
10003,562996,4,19 EAST 9 STREET,,,,,,,
10003,561587,4,241 EAST 14 STREET,,,,,,,
10003,558723,2,5 EAST 9 STREET,,,,,,,
10003,558450,8,206 EAST 11 STREET,,,,,,,
10003,558450,8,11 EAST 11 STREET,,,,,,,
10003,558126,2,213 EAST 15 STREET,,,,,,,
10003,557100,8,42 2 AVENUE,,,,,,,
10003,555695,4,18 EAST 13 STREET,,,,,,,
10003,555224,2,5 EAST 10 STREET,,,,,,,
10003,550084,2,132 EAST 16 STREET,,,,,,,
10003,549222,2,14 EAST 10 STREET,,,,,,,
10003,548550,2,309 EAST 14 STREET,,,,,,,
10003,548282,4,11 EAST 12 STREET,,,,,,,
10003,547650,8,6 EAST 8 STREET,,,,,,,
10003,546733,2,9 EAST 9 STREET,,,,,,,
10003,545850,4,334 EAST 6 STREET,,,,,,,
10003,545816,4,227 1 AVENUE,,,,,,,
10003,545785,1,12 EAST 11 STREET,,,,,,,
10003,543674,1,20 EAST 10 STREET,,,,,,,
10003,542250,8,48 ST MARKS PLACE,,,,,,,
10003,540900,8,307 1 AVENUE,,,,,,,
10003,540790,2,3 EAST 9 STREET,,,,,,,
10003,539802,4,263 1 AVENUE,,,,,,,
10003,539802,4,265 1 AVENUE,,,,,,,
10003,535065,4,336 EAST 15 STREET,,,,,,,
10003,533700,5,31 EAST 7 STREET,,,,,,,
10003,533375,2,118 EAST 18 STREET,,,,,,,
10003,533250,2,55 EAST 7 STREET,,,,,,,
10003,531234,2,21 EAST 11 STREET,,,,,,,
10003,528750,6,212 EAST 6 STREET,,,,,,,
10003,527748,4,105 EAST 9 STREET,,,,,,,
10003,526992,2,3 RUTHERFORD PLACE,,,,,,,
10003,526050,4,133 3 AVENUE,,,,,,,
10003,525600,8,61 COOPER SQUARE,,,,,,,
10003,524379,2,131 EAST 19 STREET,,,,,,,
10003,523350,,14 2 AVENUE,,,,,,,
10003,522000,10,315 EAST 13 STREET,,,,,,,
10003,520185,4,167 1 AVENUE,,,,,,,
