ZipCode,AssessTot,LandUse
10038,1296450,5
10038,1276200,6
10038,1238400,3
10038,1200881,4
10038,1197559,2
10038,1174504,4
10038,1167300,4
10038,1140300,4
10038,1118700,8
10038,1105587,4
10038,1092150,10
10038,1054350,11
10038,1037250,4
10038,1026324,4
10038,1021500,5
10038,982800,4
10038,981000,4
10038,980106,2
10038,920432,3
10038,909000,4
10038,900900,5
10038,897750,5
10038,896400,6
10038,888750,4
10038,888300,11
10038,882000,11
10038,873450,4
10038,868050,4
10038,843750,4
10038,832075,2
10038,829350,5
10038,824720,3
10038,821250,8
10038,819000,4
10038,813600,4
10038,811350,4
10038,800550,4
10038,788400,6
10038,786150,2
10038,760551,4
10038,757350,4
10038,754566,3
10038,751336,4
10038,719100,8
10038,716850,9
10038,714150,4
10038,709650,4
10038,708468,4
10038,707391,3
10038,702000,8
10038,697593,4
10038,684000,4
10038,677285,2
10038,677250,4
10038,676552,2
10038,659250,5
10038,650700,8
10038,634635,2
10038,632700,4
10038,621900,4
10038,619405,4
10038,619200,5
10038,612000,6
10038,609750,
10038,609300,
10038,601650,4
10038,600750,4
10038,585900,5
10038,582300,8
10038,577800,4
10038,574650,11
10038,572400,4
10038,569561,4
10038,565200,4
10038,559350,5
10038,558450,8
10038,556200,4
10038,552600,5
10038,549450,5
10038,542236,4
10038,536157,4
10038,532888,4
10038,526500,4
10038,526016,4
10038,520236,5
10038,511200,4
10038,490100,4
10038,487350,5
10038,486277,4
10038,484650,4
10038,481839,4
10038,471600,4
10038,461700,4
10038,461250,5
10038,460800,4
10038,459899,4
10038,453600,4
10038,446400,9
10038,444600,4
10038,443700,4
10038,438750,8
10038,434700,4
10038,432000,4
10038,431550,4
10038,431550,9
10038,426150,6
10038,425250,10
10038,420300,
10038,416700,4
10038,412776,2
10038,411300,4
10038,408150,8
10038,393750,5
10038,382652,1
10038,382500,4
10038,371700,5
10038,371700,6
10038,359100,6
10038,343800,4
10038,341100,11
10038,335700,5
10038,327600,10
10038,324000,5
10038,300600,10
10038,279450,8
10038,279255,4
10038,277612,4
10038,275972,2
10038,274752,4
10038,251550,4
10038,249168,2
10038,249080,4
10038,247050,10
10038,246540,4
10038,243450,5
10038,234900,10
10038,234581,4
10038,233100,8
10038,232200,9
10038,224100,5
10038,219616,4
10038,214200,
10038,211715,2
10038,209250,9
10038,179550,6
10038,179100,6
10038,171910,2
10038,169348,2
10038,168125,4
10038,167953,2
10038,166566,2
10038,150228,4
10038,140747,2
10038,136350,4
10038,135450,6
10038,135000,6
10038,130950,
10038,125469,1
10038,124185,4
10038,119798,4
10038,116524,4
10038,98784,4
10038,83855,4
10038,59097,1
10038,59097,1
10038,53169,1
10038,27216,11
10038,10350,11
10038,4050,11
10038,0,4
10038,0,11
10038,0,4
10038,0,7
10038,0,7
10038,0,7
10038,0,4
10038,0,5
10038,0,3
10038,0,
10038,0,7
10038,0,7
10038,0,7
10039,70978050,4
10039,46232550,5
10039,26644500,4
10039,26105850,3
10039,23185350,3
10039,22039650,8
10039,16899760,4
10039,16564050,8
10039,15573150,8
10039,12240000,8
10039,11756700,4
10039,9739800,4
10039,9441450,4
10039,7805163,4
10039,7398000,4
10039,6991201,4
10039,6986250,9
10039,6070500,3
10039,6070500,4
10039,5740650,4
10039,5466600,11
10039,4712850,6
10039,3798900,3
10039,3676941,3
10039,3271500,8
10039,3248550,3
10039,2923650,3
10039,2918700,4
10039,2845350,4
10039,2749950,5
10039,2432250,2
10039,2195550,3
10039,2076300,5
10039,1961550,4
10039,1904400,11
10039,1899000,5
10039,1881000,10
10039,1809450,3
10039,1799100,7
10039,1765350,3
10039,1764900,4
10039,1747800,2
10039,1744650,4
10039,1744200,9
10039,1625857,3
10039,1613700,4
10039,1445850,4
10039,1420200,3
10039,1413900,2
10039,1409850,2
10039,1389600,3
10039,1375200,4
10039,1358550,2
10039,1354050,3
10039,1334700,2
10039,1331100,2
10039,1319400,2
10039,1305450,3
10039,1303200,4
10039,1291050,2
10039,1272150,4
10039,1256400,8
10039,1246951,3
10039,1243800,4
10039,1217250,4
10039,1207800,11
10039,1199250,4
10039,1147500,4
10039,1132650,8
10039,1126800,4
10039,1094850,4
10039,1071900,9
10039,1068300,4
10039,1067850,7
10039,1066950,3
10039,1029150,4
10039,1014750,4
10039,1012500,4
10039,982800,4
10039,982350,8
10039,981900,7
10039,981900,4
10039,964800,8
10039,964800,8
10039,950400,4
10039,949950,7
10039,949050,4
10039,947700,3
10039,937800,4
10039,914400,8
10039,903150,3
10039,891450,4
10039,883800,4
10039,861300,3
10039,857250,3
10039,843300,2
10039,843300,5
10039,838800,8
10039,834750,4
10039,826650,2
10039,816300,5
10039,809100,4
10039,803250,4
10039,796050,7
10039,783450,10
10039,782550,4
10039,761400,2
10039,758250,2
10039,751950,9
10039,747450,4
10039,736650,2
10039,733500,2
10039,715500,2
10039,714600,2
10039,711900,4
10039,702450,2
10039,702000,10
10039,700650,2
10039,697500,2
10039,692100,4
10039,688950,2
10039,688950,2
10039,687600,4
10039,674100,4
10039,671850,8
10039,667350,4
10039,655650,2
10039,651600,2
10039,648000,4
10039,637200,4
10039,630450,5
10039,612450,4
10039,606600,2
10039,601650,4
10039,600750,4
10039,598500,4
10039,594646,4
10039,594000,2
10039,594000,2
10039,578700,2
10039,577350,2
10039,573300,2
10039,571950,2
10039,571950,2
10039,571950,2
10039,569700,2
10039,567900,2
10039,567900,3
10039,564300,2
10039,561150,4
10039,560250,11
10039,559350,2
10039,555300,4
10039,540000,3
10039,539659,4
10039,535950,3
10039,522900,8
10039,518400,3
10039,513584,2
10039,510749,2
10039,508540,4
10039,504000,4
10039,493743,4
10039,492750,2
10039,491850,2
10039,488250,2
10039,483750,11
10039,483750,4
10039,472050,2
10039,468000,4
10039,463500,2
10039,458100,11
10039,456300,4
10039,454050,2
10039,454050,4
10039,450000,4
10039,443250,2
10039,442800,2
10039,435600,2
10039,430200,11
10039,429750,7
10039,429300,2
10039,424350,2
10039,422100,2
10039,421650,8
10039,421200,2
10039,416250,8
10039,411300,2
10039,407700,10
10039,405909,4
10039,404745,2
10039,402451,4
10039,402451,4
10039,402451,4
10039,400500,2
10039,399150,2
10039,399150,11
10039,391950,2
10039,388800,4
10039,381600,4
10039,381101,2
10039,380700,5
10039,377550,4
10039,371485,4
10039,370800,2
10039,370350,4
10039,370350,4
10039,364500,4
10039,363150,2
10039,363150,2
10039,363150,2
10039,363150,2
10039,361800,2
10039,361350,2
10039,360000,2
10039,355950,2
10039,355500,2
10039,355404,2
10039,353700,4
10039,350550,10
10039,349650,4
10039,341239,2
10039,336150,11
10039,332728,2
10039,332649,4
10039,331200,2
10039,329850,2
10039,321750,2
10039,321750,2
10039,321750,2
10039,321750,2
10039,320400,9
10039,319050,2
10039,315900,2
10039,313650,11
10039,313200,2
10039,309600,4
10039,301950,4
10039,292950,4
10039,279708,2
10039,276750,2
10039,276430,4
10039,274500,5
10039,270598,4
10039,269550,4
10039,260100,11
10039,257741,2
10039,251550,7
10039,250200,11
10039,250200,11
10039,250200,11
10039,250200,11
10039,250200,11
10039,249750,11
10039,249300,11
10039,247950,4
10039,236700,11
10039,234450,2
10039,234000,2
10039,229500,11
10039,226800,11
10039,225000,11
10039,221400,2
10039,212400,2
10039,211050,8
10039,208800,2
10039,204227,2
10039,202500,11
10039,196650,11
10039,196200,2
10039,188585,2
10039,177292,2
10039,164700,2
10039,151200,5
10039,148950,7
10039,139968,2
10039,111150,9
10039,111150,9
10039,104359,2
10039,98865,2
10039,97375,4
10039,88200,9
10039,77850,10
10039,76950,7
10039,72176,4
10039,71236,4
10039,68400,9
10039,62550,4
10039,58104,2
10039,52127,2
10039,46910,4
10039,46910,2
10039,46910,2
10039,43650,7
10039,40382,1
10039,37891,2
10039,37891,2
10039,37219,2
10039,36487,4
10039,31500,10
10039,30150,9
10039,30100,2
10039,29859,4
10039,26582,4
10039,26544,4
10039,26544,4
10039,450,11
10039,0,7
10039,0,7
10039,0,4
10039,0,4
10039,0,4
10040,50773500,9
10040,33005250,8
10040,25139700,8
10040,24289650,8
10040,21420450,8
10040,19003950,8
10040,11353500,8
10040,10694700,3
10040,10570950,3
10040,10289250,3
10040,8876700,3
10040,8787150,3
10040,7781857,4
10040,7642350,3
10040,7394400,8
10040,7146900,3
10040,6498450,4
10040,6496200,8
10040,6020100,4
10040,5962050,3
10040,5253300,3
10040,5244300,3
10040,5120100,3
10040,4815900,4
10040,4782600,3
10040,4715100,3
10040,4184550,3
10040,4184100,3
10040,4152150,4
10040,4094100,3
10040,3981600,8
10040,3968550,4
10040,3838950,3
10040,3814650,3
10040,3703950,5
10040,3645000,3
10040,3585150,4
10040,3563550,3
10040,3541500,4
10040,3533400,3
10040,3507750,4
10040,3401100,4
10040,3397050,3
10040,3326850,8
10040,3214350,3
10040,3196800,3
10040,3176550,4
10040,3153600,3
10040,3109950,3
10040,3059550,4
10040,3053250,4
10040,3047850,5
10040,3035700,4
10040,2993850,4
10040,2977650,3
10040,2959200,2
10040,2815200,3
10040,2763900,4
10040,2722500,4
10040,2707200,3
10040,2697750,4
10040,2651400,3
10040,2649600,3
10040,2583000,5
10040,2559600,10
10040,2558700,4
10040,2534850,3
10040,2498400,4
10040,2479950,4
10040,2395800,2
10040,2372400,4
10040,2337750,3
10040,2332350,3
10040,2298150,2
10040,2278800,5
10040,2263050,4
10040,2254050,4
10040,2238300,5
10040,2236050,3
10040,2194650,3
10040,2182050,5
10040,2145600,4
10040,2101050,3
10040,2097000,4
10040,2075400,3
10040,2029500,4
10040,2026800,4
10040,2001600,3
10040,1997100,4
10040,1991250,4
10040,1956150,3
10040,1955700,4
10040,1955700,2
10040,1948500,4
10040,1945350,5
10040,1938150,5
10040,1937250,3
10040,1900800,3
10040,1893150,4
10040,1878750,4
10040,1869750,4
10040,1856700,3
10040,1850850,3
10040,1841400,4
10040,1810350,3
10040,1768500,4
10040,1767600,6
10040,1754100,3
10040,1748250,4
10040,1743750,8
10040,1735200,5
10040,1710000,3
10040,1679400,2
10040,1666350,3
10040,1660050,2
10040,1652400,4
10040,1647450,2
10040,1643400,5
10040,1638900,3
10040,1629900,8
10040,1624950,3
10040,1613700,4
10040,1610101,3
10040,1589400,9
10040,1579500,3
10040,1563750,4
10040,1548450,2
10040,1544400,4
10040,1522800,4
10040,1520550,5
10040,1495800,2
10040,1491750,3
10040,1478250,2
10040,1462950,11
10040,1451700,4
10040,1448100,2
10040,1417050,2
10040,1415250,4
10040,1414350,4
10040,1381950,4
10040,1379700,2
10040,1376100,2
10040,1365300,4
10040,1360800,2
10040,1347750,5
10040,1331550,3
10040,1327050,3
10040,1323450,11
10040,1312200,3
10040,1312200,5
10040,1300050,2
10040,1296450,8
10040,1294200,4
10040,1287001,3
10040,1278000,4
10040,1267200,3
10040,1267200,4
10040,1262250,4
10040,1255500,4
10040,1251900,2
10040,1250100,4
10040,1242000,2
10040,1233900,2
10040,1224000,3
10040,1222200,3
10040,1212750,4
10040,1211400,4
10040,1194300,2
10040,1183050,3
10040,1174950,4
10040,1154700,3
10040,1126800,4
10040,1125900,3
10040,1125450,5
10040,1109250,2
10040,1107000,4
10040,1093950,2
10040,1093500,2
10040,1087200,2
10040,1084050,2
10040,1081800,3
10040,1072800,4
10040,1069650,2
10040,1062000,5
10040,1057950,3
10040,1056150,2
10040,1050750,3
10040,1047150,5
10040,1043100,4
10040,1040400,5
10040,1038600,3
10040,1031850,4
10040,1008450,2
10040,1002600,9
10040,998550,3
10040,995850,2
10040,992250,3
10040,981000,3
10040,981000,2
10040,968400,2
10040,946350,4
10040,945000,4
10040,939150,2
10040,936450,2
10040,926100,3
10040,922500,4
10040,917100,2
10040,910800,5
10040,910800,2
10040,910350,8
10040,908100,4
10040,895950,2
10040,889650,4
10040,885600,2
10040,878400,2
10040,873450,4
10040,869850,2
10040,865350,3
10040,859050,5
10040,847350,8
10040,842400,3
10040,841050,4
10040,840600,2
10040,835200,5
10040,833400,5
10040,822150,2
10040,818100,4
10040,808650,4
10040,802800,5
10040,802350,4
10040,800100,2
10040,793800,3
10040,791550,8
10040,791100,4
10040,770850,5
10040,767700,2
10040,765000,2
10040,761400,4
10040,760950,4
10040,758250,2
10040,756900,2
10040,745200,5
10040,744750,3
10040,741150,8
10040,737550,2
10040,736650,3
10040,735750,2
10040,733950,2
10040,732150,5
10040,726300,10
10040,723600,2
10040,720900,2
10040,720450,2
10040,714150,2
10040,708750,2
10040,706950,2
10040,706950,2
10040,705600,5
10040,700650,2
10040,699750,2
10040,697500,4
10040,697500,2
10040,697050,2
10040,697050,2
10040,692550,2
10040,690300,4
10040,684000,2
10040,666900,2
10040,662850,3
10040,657000,4
10040,654750,2
10040,652500,2
10040,649350,5
10040,647100,5
10040,645750,2
10040,643950,5
10040,643050,4
10040,641250,2
10040,639900,2
10040,635400,4
10040,632250,4
10040,631800,2
10040,627750,2
10040,616050,2
10040,613350,10
10040,607950,2
10040,601650,2
10040,598050,2
10040,597150,2
10040,594450,2
10040,594000,2
10040,590400,4
10040,585000,2
10040,581850,9
10040,580500,2
10040,566550,2
10040,563850,2
10040,562950,5
10040,561150,4
10040,558450,8
10040,557550,3
10040,557100,2
10040,554850,2
10040,553950,2
10040,553050,4
10040,551250,2
10040,547650,2
10040,543600,11
10040,542700,2
10040,542250,4
10040,541800,2
10040,539550,2
10040,536400,4
10040,535950,2
10040,525600,5
10040,524250,4
10040,517950,5
10040,516150,2
10040,516150,2
10040,510300,2
10040,506700,2
10040,506700,2
10040,506700,2
10040,506700,2
10040,506700,2
10040,504450,2
10040,503550,2
10040,503100,2
10040,500400,9
10040,498600,2
10040,497250,2
10040,491850,2
10040,484650,8
10040,482850,8
10040,480150,2
10040,479700,2
10040,463050,5
10040,462150,2
10040,462150,2
10040,456750,2
10040,455850,2
10040,450450,2
10040,436500,2
10040,435600,2
10040,432000,2
10040,428400,2
10040,427050,2
10040,424800,4
10040,420750,2
10040,418500,4
10040,413550,2
10040,413100,7
10040,412200,2
10040,411750,2
10040,406350,2
10040,390600,2
10040,389700,9
10040,388800,10
10040,387450,2
10040,384750,2
10040,380250,2
10040,373050,2
10040,372600,2
10040,369900,2
10040,369450,2
10040,365400,2
10040,360450,4
10040,349650,2
10040,319950,2
10040,314100,5
10040,313650,10
10040,297000,2
10040,295200,4
10040,292500,2
10040,282600,2
10040,274950,2
10040,274950,2
10040,274950,2
10040,273370,2
10040,268650,2
10040,266113,2
10040,260550,10
10040,260550,4
10040,260550,4
10040,260550,4
10040,260550,4
10040,239400,2
10040,238050,2
10040,224225,4
10040,213300,2
10040,195750,5
10040,194850,4
10040,185850,2
10040,184950,8
10040,174600,11
10040,174600,11
10040,172350,5
10040,170100,5
10040,170100,5
10040,166050,4
10040,162900,8
10040,161550,2
10040,140850,5
10040,135900,5
10040,133650,4
10040,114750,8
10040,113940,11
10040,109350,8
10040,107550,5
10040,101700,11
10040,100800,10
10040,96610,4
10040,87750,8
10040,74250,10
10040,50400,11
10040,41472,2
10040,37908,2
10040,33231,2
10040,26290,2
10040,22809,1
10040,22394,1
10040,20736,1
10040,20736,1
10040,20571,2
10040,17820,11
10040,16687,1
10040,551,11
10040,0,7
10040,0,7
10040,0,7
10044,403792200,3
10044,102520800,8
10044,72070650,3
10044,67107150,4
10044,34740900,4
10044,27814950,4
10044,26725500,4
10044,26703180,8
10044,21962259,4
10044,21895380,3
10044,20955152,4
10044,19473750,11
10044,19049850,3
10044,18849157,3
10044,17514900,3
10044,8133660,8
10044,3896550,11
10044,2920950,11
10044,2889000,11
10044,1977300,11
10044,1767510,
10045,47061900,5
10055,264901050,5
10065,3401719200,9
10065,250869150,8
10065,160580700,8
10065,144832604,8
10065,144473400,8
10065,123781050,5
10065,118011150,8
10065,102709825,4
10065,92785500,8
10065,88301700,3
10065,87621750,3
10065,80397458,4
10065,75642300,3
10065,74561344,4
10065,74399400,8
10065,71839800,4
10065,69304950,4
10065,68990400,8
10065,66424950,8
10065,66330900,5
10065,65809350,4
10065,61893554,4
10065,61033500,5
10065,59755500,8
10065,59043600,8
10065,52420553,3
10065,50287950,8
10065,49937355,8
10065,48539250,8
10065,47396251,4
10065,46314228,4
10065,45421557,4
10065,44544158,4
10065,42002100,8
10065,40136850,4
10065,39889800,8
10065,38589750,4
10065,37975050,3
10065,37595699,4
10065,37188450,3
10065,36212400,4
10065,36153448,4
10065,34510951,4
10065,34191450,3
10065,33923700,3
10065,33543450,4
10065,33312150,3
10065,33116400,4
10065,31990954,4
10065,31970700,3
10065,31856670,4
10065,31575600,8
10065,31305150,4
10065,29578509,4
10065,29299950,4
10065,29243700,4
10065,28967850,3
10065,28452605,4
10065,28434600,8
10065,28264500,4
10065,28132653,4
10065,27738000,3
10065,27231750,3
10065,26731800,5
10065,25570800,4
10065,25395300,5
10065,25259400,3
10065,25189650,3
10065,24974829,4
10065,22796550,4
10065,22321350,3
10065,22135950,3
10065,21969450,4
10065,21953643,4
10065,21859200,5
10065,21535206,4
10065,21257550,4
10065,21221319,4
10065,20787300,5
10065,20533500,4
10065,20503792,4
10065,20160900,4
10065,19233900,3
10065,19078200,4
10065,18801900,3
10065,18382050,3
10065,18256950,8
10065,18136800,8
10065,18000000,3
10065,17832600,3
10065,17779500,3
10065,17732700,4
10065,17675550,3
10065,17657100,5
10065,17469000,8
10065,17293950,4
10065,17253000,8
10065,17231400,3
10065,16997850,4
10065,16855200,3
10065,16618050,3
10065,16300350,4
10065,16186050,8
10065,16051050,3
10065,16035750,4
10065,15840000,3
10065,15803550,8
10065,15556050,3
10065,15538050,3
10065,15385041,4
10065,15337350,3
10065,15300450,5
10065,15210000,4
10065,15198750,3
10065,15114600,3
10065,15030900,3
10065,14711850,4
10065,14581350,3
10065,14166450,3
10065,14157911,3
10065,14103900,3
10065,14046153,4
10065,13872150,3
10065,13819050,5
10065,13772249,4
10065,13771350,4
10065,13748850,3
10065,13696650,3
10065,13443750,3
10065,13390200,5
10065,13386150,9
10065,13132800,4
10065,13119750,3
10065,12768750,4
10065,12756600,8
10065,12633750,3
10065,12460950,8
10065,12034350,3
10065,11765700,8
10065,11519100,4
10065,11365200,3
10065,11352150,4
10065,11339867,4
10065,10975950,3
10065,10844100,3
10065,10777950,5
10065,10777950,4
10065,10715850,5
10065,10678950,3
10065,10627650,5
10065,10606050,3
10065,10419300,3
10065,10409850,8
10065,10357650,4
10065,10168200,5
10065,10151550,5
10065,10098900,2
10065,9972450,8
10065,9799650,4
10065,9653400,8
10065,9607950,3
10065,9564750,3
10065,9420750,3
10065,9386550,3
10065,9324450,3
10065,9303300,5
10065,9188550,3
10065,9160967,3
10065,9153900,3
10065,9108000,5
10065,8872200,3
10065,8819550,4
10065,8721900,4
10065,8632350,4
10065,8486550,4
10065,8478000,4
10065,8307900,4
10065,8233200,4
10065,8049600,6
10065,8041058,4
10065,8014950,8
10065,7973100,3
10065,7949249,4
10065,7903800,3
10065,7840800,3
10065,7778700,3
10065,7661250,2
10065,7560450,3
10065,7533450,4
10065,7525800,3
10065,7470000,5
10065,7272000,3
10065,7215300,8
10065,7170300,3
10065,7102800,5
10065,7047900,3
10065,6956100,6
10065,6937650,3
10065,6888150,3
10065,6865650,3
10065,6819300,3
10065,6776100,3
10065,6662250,4
10065,6628950,4
10065,6627150,3
10065,6604200,8
10065,6567750,3
10065,6537600,5
10065,6514200,3
10065,6408450,5
10065,6408450,4
10065,6350850,5
10065,6288750,3
10065,6190200,3
10065,6176700,4
10065,6128100,4
10065,6095700,10
10065,6008850,8
10065,5973750,5
10065,5954850,8
10065,5937312,8
10065,5888250,5
10065,5794200,8
10065,5736601,3
10065,5689800,8
10065,5665961,4
10065,5634900,8
10065,5620950,8
10065,5604300,3
10065,5593950,4
10065,5521050,8
10065,5513850,4
10065,5513850,5
10065,5502600,8
10065,5400450,2
10065,5393250,4
10065,5389650,4
10065,5378850,4
10065,5359950,4
10065,5332950,8
10065,5278050,10
10065,5215500,5
10065,5183550,4
10065,5142600,8
10065,5133600,5
10065,5100300,8
10065,4985550,5
10065,4928400,5
10065,4906350,4
10065,4900500,6
10065,4756050,4
10065,4702950,
10065,4692600,5
10065,4644900,8
10065,4619700,8
10065,4601250,4
10065,4600804,4
10065,4558050,4
10065,4537350,3
10065,4531950,8
10065,4505400,4
10065,4499550,2
10065,4436100,4
10065,4415394,3
10065,4356450,3
10065,4315050,5
10065,4305150,5
10065,4178250,4
10065,4054500,5
10065,4033350,4
10065,4016250,5
10065,4008150,5
10065,4006800,4
10065,3998071,4
10065,3979800,3
10065,3966300,8
10065,3948300,5
10065,3913200,4
10065,3840750,4
10065,3760200,4
10065,3744001,4
10065,3697200,8
10065,3690000,10
10065,3667500,8
10065,3654450,5
10065,3619800,4
10065,3576600,3
10065,3569400,4
10065,3488850,4
10065,3483450,8
10065,3456000,6
10065,3450600,5
10065,3445200,3
10065,3438000,8
10065,3397950,3
10065,3386250,8
10065,3380400,4
10065,3371400,3
10065,3349800,8
10065,3325050,4
10065,3295800,8
10065,3231000,5
10065,3230100,8
10065,3182850,5
10065,3178350,4
10065,3153600,4
10065,3116250,5
10065,3098250,8
10065,3037950,4
10065,3024000,4
10065,2983050,4
10065,2949750,8
10065,2886749,3
10065,2871900,8
10065,2871450,3
10065,2823750,3
10065,2805300,5
10065,2776950,3
10065,2767950,4
10065,2759400,3
10065,2720957,4
10065,2713440,1
10065,2704050,7
10065,2658600,5
10065,2651400,4
10065,2646450,5
10065,2611350,10
10065,2602800,11
10065,2588400,4
10065,2584800,
10065,2554364,4
10065,2544750,5
10065,2529450,5
10065,2524500,3
10065,2515500,4
10065,2515500,4
10065,2471400,3
10065,2453279,4
10065,2443500,5
10065,2428650,2
10065,2424600,4
10065,2415600,8
10065,2413800,4
10065,2384100,4
10065,2378700,5
10065,2378250,2
10065,2369250,5
10065,2358000,4
10065,2340000,3
10065,2338650,4
10065,2303550,5
10065,2280600,4
10065,2264400,8
10065,2255526,4
10065,2246400,4
10065,2219400,4
10065,2213550,4
10065,2211750,5
10065,2200950,3
10065,2174850,4
10065,2165400,2
10065,2162250,2
10065,2161350,4
10065,2157750,4
10065,2153358,4
10065,2145600,5
10065,2141100,4
10065,2124000,2
10065,2101500,5
10065,2092050,4
10065,2085300,8
10065,2079450,3
10065,2072250,5
10065,2069550,4
10065,2061000,3
10065,2038050,11
10065,2025000,4
10065,2020050,5
10065,2000648,4
10065,1993500,4
10065,1975750,1
10065,1975500,4
10065,1974600,4
10065,1967850,3
10065,1956600,4
10065,1950300,2
10065,1948500,8
10065,1938600,4
10065,1908094,2
10065,1906650,2
10065,1905300,4
10065,1891350,3
10065,1878300,5
10065,1873051,4
10065,1855350,4
10065,1850400,4
10065,1849950,4
10065,1849050,4
10065,1824750,4
10065,1805895,4
10065,1786950,2
10065,1786050,4
10065,1780200,4
10065,1771650,5
10065,1770300,5
10065,1762650,4
10065,1762200,11
10065,1757700,4
10065,1738350,4
10065,1737900,4
10065,1735080,4
10065,1731788,3
10065,1728450,4
10065,1725300,8
10065,1720350,2
10065,1716300,5
10065,1714500,4
10065,1710900,4
10065,1702800,4
10065,1699650,4
10065,1698750,4
10065,1688850,3
10065,1669500,4
10065,1666771,1
10065,1666350,4
10065,1666056,4
10065,1661850,5
10065,1650600,4
10065,1650150,4
10065,1647000,4
10065,1638900,8
10065,1629450,11
10065,1629000,4
10065,1629000,4
10065,1626750,4
10065,1612350,3
10065,1610550,3
10065,1604250,5
10065,1599300,4
10065,1579850,1
10065,1575900,4
10065,1568711,4
10065,1554300,4
10065,1550250,4
10065,1549350,4
10065,1536750,4
10065,1531800,3
10065,1530450,5
10065,1518080,1
10065,1513800,8
10065,1512989,4
10065,1511550,8
10065,1506600,5
10065,1492992,3
10065,1487614,4
10065,1485450,4
10065,1485000,4
10065,1483200,3
10065,1482300,5
10065,1454850,2
10065,1444500,4
10065,1424700,5
10065,1419300,3
10065,1416193,1
10065,1411200,3
10065,1405151,2
10065,1388064,4
10065,1379700,4
10065,1369350,5
10065,1365750,8
10065,1364850,5
10065,1364688,4
10065,1360350,2
10065,1359900,2
10065,1357411,4
10065,1357200,3
10065,1356300,2
10065,1345729,2
10065,1339325,4
10065,1336050,4
10065,1335897,2
10065,1333629,1
10065,1332900,4
10065,1332450,5
10065,1332000,4
10065,1331936,1
10065,1326627,3
10065,1324350,4
10065,1320134,2
10065,1319850,4
10065,1317600,2
10065,1312200,2
10065,1311300,4
10065,1304100,5
10065,1290150,2
10065,1288350,4
10065,1287000,8
10065,1287000,8
10065,1287000,8
10065,1285650,4
10065,1284459,2
10065,1280700,2
10065,1273414,2
10065,1268100,4
10065,1267500,3
10065,1266300,2
10065,1262456,3
10065,1260900,2
10065,1260000,1
10065,1252350,4
10065,1250566,1
10065,1249650,4
10065,1247400,5
10065,1245413,4
10065,1243350,4
10065,1233900,4
10065,1232010,4
10065,1230036,4
10065,1229479,1
10065,1228050,2
10065,1227600,8
10065,1220440,3
10065,1216253,4
10065,1205550,4
10065,1197900,2
10065,1197450,4
10065,1197000,4
10065,1187550,5
10065,1187100,5
10065,1186770,4
10065,1185750,4
10065,1185447,1
10065,1184850,4
10065,1181700,4
10065,1177200,5
10065,1175666,4
10065,1174500,4
10065,1174500,2
10065,1174050,2
10065,1167300,4
10065,1164689,4
10065,1164689,3
10065,1160550,4
10065,1158433,4
10065,1157000,4
10065,1156720,4
10065,1155150,11
10065,1152519,1
10065,1151379,4
10065,1151008,3
10065,1150293,4
10065,1142482,4
10065,1136947,2
10065,1134298,4
10065,1131750,4
10065,1129277,4
10065,1123650,2
10065,1120301,4
10065,1118700,8
10065,1116450,2
10065,1112400,2
10065,1110904,4
10065,1107900,4
10065,1102248,3
10065,1102050,4
10065,1101600,5
10065,1100700,4
10065,1099350,2
10065,1097550,4
10065,1089628,2
10065,1086750,5
10065,1086030,4
10065,1085455,1
10065,1083287,3
10065,1079100,2
10065,1077750,8
10065,1077226,3
10065,1069650,4
10065,1068300,4
10065,1064700,5
10065,1064250,2
10065,1061897,4
10065,1061550,4
10065,1059750,4
10065,1058730,4
10065,1058400,4
10065,1058265,4
10065,1052902,1
10065,1042455,4
10065,1042376,1
10065,1032750,4
10065,1027800,4
10065,1027800,4
10065,1026900,5
10065,1025152,2
10065,1019700,2
10065,1019391,4
10065,1007100,2
10065,1002600,5
10065,999450,4
10065,993495,2
10065,992160,1
10065,987750,4
10065,987300,2
10065,985354,4
10065,984695,4
10065,983250,5
10065,983210,4
10065,980497,1
10065,979795,1
10065,978300,2
10065,976950,2
10065,973010,3
10065,972692,4
10065,971433,4
10065,968877,3
10065,966345,2
10065,966045,2
10065,965771,4
10065,964379,4
10065,962280,4
10065,960700,4
10065,958010,4
10065,956700,4
10065,949500,5
10065,948150,2
10065,947640,1
10065,938616,1
10065,928800,4
10065,927900,11
10065,926100,2
10065,921150,2
10065,919620,4
10065,911909,4
10065,910064,4
10065,909148,4
10065,899671,4
10065,899550,7
10065,898200,4
10065,896400,5
10065,889200,3
10065,886075,3
10065,885583,2
10065,880223,4
10065,871200,4
10065,865347,2
10065,861113,2
10065,861104,2
10065,858470,2
10065,857250,2
10065,848123,2
10065,847470,2
10065,845550,8
10065,835408,2
10065,834750,5
10065,828369,1
10065,823228,1
10065,823228,1
10065,820592,1
10065,818550,2
10065,818429,4
10065,816951,4
10065,816162,4
10065,811350,2
10065,808734,4
10065,808650,2
10065,806000,3
10065,806000,2
10065,803276,2
10065,802537,1
10065,800800,2
10065,800229,2
10065,796421,4
10065,795600,5
10065,793436,2
10065,790297,1
10065,789100,4
10065,783998,4
10065,783010,3
10065,783010,3
10065,779880,1
10065,769500,2
10065,768773,4
10065,757800,5
10065,753964,2
10065,753380,1
10065,752328,2
10065,743040,4
10065,740902,1
10065,740300,4
10065,739350,5
